422|14|122
423|14|124
424|14|125
425|14|126
426|174|121
427|175|129
428|176|130
429|117|45
430|177|130
431|88|131
432|88|132
433|178|133
434|179|134
435|117|44
436|180|134
437|181|134
438|182|135
439|183|136
440|157|100
441|184|98
442|184|99
443|184|100
444|184|101
445|184|102
446|184|103
447|184|104
448|184|105
449|184|106
450|184|107
451|184|108
452|184|109
453|184|110
454|184|111
455|184|112
456|184|113
457|184|114
458|184|115
459|184|116
460|184|117
461|184|118
462|184|119
463|184|120
464|184|121
465|184|122
466|184|123
467|184|124
468|184|125
469|184|126
470|184|127
471|184|128
472|184|129
473|184|130
474|184|45
475|184|131
476|184|132
477|184|133
478|184|134
479|184|44
480|184|135
481|184|136
482|175|122
483|185|117
484|185|118
485|185|119
486|185|120
487|185|121
488|185|122
489|185|123
490|185|124
491|185|125
492|185|126
493|185|127
494|185|128
495|110|130
496|110|131
497|183|135
498|81|133
499|81|134
500|81|135
501|186|137
502|187|138
503|188|139
504|189|140
505|190|141
506|191|137
507|192|140
508|14|142
509|14|143
510|14|144
511|14|145
512|14|146
513|14|138
514|14|147
515|171|148
516|171|149
517|171|150
518|171|151
519|193|145
520|194|144
521|195|143
522|196|139
523|197|152
524|198|153
525|198|142
526|198|154
527|198|138
528|199|154
529|200|153
530|200|142
531|200|154
532|201|146
533|201|147
534|202|148
535|203|148
536|204|151
537|205|155
538|206|148
539|206|149
540|206|150
541|207|137
542|34|137
543|34|138
544|34|139
545|34|140
546|34|141
547|34|142
548|34|143
549|34|144
550|34|145
551|34|146
552|34|147
553|34|148
554|34|149
555|34|150
556|34|151
557|34|152
558|34|153
559|34|154
560|34|155
561|208|156
562|32|157
563|32|158
564|209|158
565|210|159
566|211|159
567|212|157
568|150|157
569|150|158
570|155|159
571|213|159
572|214|159
573|215|156
574|215|157
575|215|158
576|215|159
577|216|160
578|217|160
579|218|160
580|219|160
581|117|43
582|220|161
583|221|162
584|222|163
585|223|164
586|224|163
587|225|165
588|226|164
589|227|164
590|228|164
591|229|163
592|230|166
593|230|164
594|231|161
595|231|167
596|232|168
597|233|163
598|234|163
599|235|162
600|236|165
601|237|162
602|238|161
603|239|162
604|239|163
605|239|161
606|239|167
607|239|166
608|239|164
609|141|168
610|240|163
611|241|161
612|241|162
613|241|163
614|241|164
615|241|165
616|241|166
617|241|167
618|241|168
619|117|80
620|183|169
621|102|169
622|242|170
623|243|171
624|244|170
625|244|172
626|245|171
627|246|172
628|247|171
629|247|170
630|248|171
631|249|171
632|250|170
633|250|171
634|250|172
635|31|173
636|251|173
637|252|173
638|24|173
639|18|173
640|253|174
641|254|175
642|254|176
643|255|177
644|256|175
645|256|178
646|257|179
647|257|180
648|258|179
649|258|181
650|259|182
651|259|183
652|260|178
653|261|174
654|261|179
655|261|180
656|261|184
657|262|175
658|263|179
659|264|176
660|265|174
661|265|175
662|265|176
663|265|177
664|265|178
665|265|179
666|265|180
667|265|181
668|265|182
669|265|183
670|265|184
671|266|185
672|150|185
673|267|185
674|268|185
675|269|185
676|270|186
677|271|187
678|17|187
679|17|188
680|5|186
681|5|188
682|272|186
683|14|186
684|141|186
685|141|187
686|273|187
687|10|186
688|10|187
689|10|188
690|82|189
691|255|190
692|274|191
693|275|192
694|258|189
695|258|191
696|258|193
697|258|192
698|258|194
699|261|190
700|276|193
701|277|194
702|256|189
703|256|190
704|256|191
705|256|192
706|256|193
707|256|194
708|278|195
709|279|196
710|279|197
711|280|198
712|281|196
713|281|197
714|282|199
715|14|200
716|14|196
717|14|197
718|171|199
719|171|200
720|171|198
721|171|197
722|283|201
723|284|201
724|284|198
725|285|202
726|286|201
727|286|198
728|39|198
729|287|200
730|288|195
731|288|127
732|288|128
733|288|122
734|288|124
735|288|125
736|288|126
737|288|196
738|288|197
739|288|198
740|288|199
741|288|200
742|288|201
743|288|202
744|289|203
745|290|203
746|291|204
747|292|204
748|173|195
749|175|203
750|278|203
751|278|204
752|117|69
753|117|70
754|173|199
755|173|200
756|173|198
757|173|197
758|198|205
759|169|205
760|171|205
761|254|206
762|254|207
763|258|206
764|258|208
765|258|209
766|293|207
767|294|206
768|295|206
769|296|208
770|297|206
771|297|207
772|298|206
773|298|207
774|298|208
775|298|209
776|299|210
777|300|211
778|301|212
779|302|213
780|302|211
781|303|210
782|304|211
783|272|214
784|14|213
785|14|211
786|14|215
787|14|212
788|14|216
789|14|217
790|14|218
791|14|214
792|14|219
793|14|220
794|14|221
795|305|212
796|305|216
797|305|217
798|306|222
799|306|218
800|307|215
801|308|213
802|308|211
803|309|214
804|310|217
805|311|220
806|311|221
807|312|213
808|312|211
809|313|211
810|247|223
811|24|223
812|314|211
813|315|210
814|316|210
815|316|211
816|316|212
817|316|213
818|316|214
819|316|215
820|316|216
821|316|217
822|316|218
823|316|219
824|316|220
825|316|221
826|316|222
827|316|223
828|317|224
829|318|225
830|117|53
831|117|46
832|117|47
833|117|48
834|319|224
835|320|224
836|54|224
837|321|225
838|75|224
839|75|225
840|117|58
841|117|59
842|322|226
843|323|71
844|323|58
845|323|59
846|323|226
847|324|227
848|325|228
849|325|227
850|325|229
851|326|229
852|14|228
853|14|229
854|327|227
855|150|228
856|150|229
857|17|227
858|17|228
859|17|229
860|328|230
861|329|231
862|330|232
863|331|137
864|332|232
865|191|230
866|191|231
867|191|232
868|333|233
869|334|234
870|257|234
871|258|235
872|258|233
873|258|236
874|258|237
875|335|235
876|336|237
877|337|236
878|338|174
879|338|233
880|338|234
881|338|179
882|338|180
883|338|184
884|338|190
885|338|235
886|338|236
887|338|237
888|339|238
889|340|239
890|341|240
891|342|238
892|343|238
893|344|241
894|345|238
895|346|238
896|347|240
897|348|242
898|349|238
899|350|238
900|351|240
901|352|242
902|352|241
903|353|239
904|353|240
905|354|238
906|355|238
907|356|240
908|357|238
909|357|239
910|357|240
911|357|241
912|357|242
913|307|243
914|358|244
915|358|243
916|359|244
917|360|245
918|361|246
919|361|243
920|361|245
921|361|247
922|361|248
923|362|247
924|14|249
925|14|243
926|363|246
927|363|249
928|363|245
929|24|248
930|364|250
931|365|250
932|365|251
933|366|252
934|367|246
935|368|246
936|369|251
937|340|252
938|370|247
939|371|253
940|372|248
941|247|243
942|247|244
943|247|245
944|247|246
945|247|247
946|247|248
947|247|249
948|247|250
949|247|251
950|247|252
951|247|253
952|373|254
953|374|255
954|375|254
955|376|254
956|377|256
957|378|256
958|379|255
959|380|254
960|381|254
961|381|255
962|381|256
963|382|257
964|383|257
965|384|257
966|385|257
967|386|258
968|387|259
969|388|260
970|389|261
971|390|258
972|390|262
973|391|263
974|391|261
975|391|264
976|391|258
977|391|265
978|391|259
979|391|262
980|391|266
981|392|267
982|392|265
983|393|268
984|394|269
985|394|261
986|394|258
987|395|258
988|396|270
989|396|271
990|397|263
991|398|268
992|399|270
993|399|271
994|400|269
995|400|261
996|400|258
997|401|272
998|401|273
999|402|269
1000|402|261
1001|402|258
1002|402|259
1003|402|262
1004|403|259
1005|403|262
1006|404|261
1007|405|268
1008|406|267
1009|407|258
1010|408|272
1011|408|270
1012|408|271
1013|408|273
1014|409|269
1015|409|261
1016|409|258
1017|409|259
1018|409|262
1019|410|273
1020|411|267
1021|412|258
1022|413|263
1023|413|264
1024|413|265
1025|413|259
1026|413|262
1027|413|266
1028|414|258
1029|415|263
1030|415|267
1031|415|265
1032|416|269
1033|416|261
1034|416|258
1035|416|262
1036|417|270
1037|417|271
1038|418|258
1039|418|259
1040|418|260
1041|418|261
1042|418|262
1043|418|263
1044|418|264
1045|418|265
1046|418|266
1047|418|267
1048|418|268
1049|418|269
1050|418|270
1051|418|271
1052|418|272
1053|418|273
1054|419|274
1055|420|275
1056|421|276
1057|422|277
1058|422|278
1059|423|279
1060|423|280
1061|424|281
1062|424|282
1063|425|275
1064|426|283
1065|426|277
1066|427|284
1067|428|285
1068|429|276
1069|429|284
1070|429|286
1071|430|279
1072|430|280
1073|431|287
1074|432|288
1075|433|283
1076|433|284
1077|434|285
1078|434|274
1079|435|275
1080|435|289
1081|435|290
1082|435|277
1083|435|291
1084|435|292
1085|435|293
1086|435|286
1087|435|294
1088|435|282
1089|435|279
1090|435|295
1091|435|280
1092|435|296
1093|435|287
1094|435|285
1095|435|297
1096|435|298
1097|435|274
1098|435|299
1099|435|300
1100|435|301
1101|435|302
1102|435|303
1103|436|291
1104|436|278
1105|436|294
1106|436|282
1107|437|297
1108|438|291
1109|438|293
1110|439|299
1111|440|287
1112|441|296
1113|442|276
1114|442|283
1115|443|291
1116|444|288
1117|445|286
1118|446|289
1119|446|288
1120|447|290
1121|447|292
1122|448|292
1123|449|294
1124|449|282
1125|449|279
1126|449|295
1127|449|280
1128|449|287
1129|449|298
1130|449|299
1131|449|300
1132|449|301
1133|449|302
1134|450|274
1135|451|297
1136|452|289
1137|452|288
1138|453|275
1139|453|290
1140|454|289
1141|454|288
1142|455|295
1143|456|298
1144|456|300
1145|456|301
1146|456|302
1147|456|304
1148|456|303
1149|457|278
1150|458|274
1151|458|275
1152|458|276
1153|458|277
1154|458|278
1155|458|279
1156|458|280
1157|458|281
1158|458|282
1159|458|283
1160|458|284
1161|458|285
1162|458|286
1163|458|287
1164|458|288
1165|458|289
1166|458|290
1167|458|291
1168|458|292
1169|458|293
1170|458|294
1171|458|295
1172|458|296
1173|458|297
1174|458|298
1175|458|299
1176|458|300
1177|458|301
1178|458|302
1179|458|303
1180|458|304
1181|459|305
1182|460|305
1183|461|305
1184|462|306
1185|463|307
1186|464|308
1187|465|309
1188|466|306
1189|467|310
1190|468|307
1191|469|310
1192|470|309
1193|471|310
1194|472|309
1195|472|308
1196|472|311
1197|472|312
1198|473|306
1199|474|313
1200|475|313
1201|475|309
1202|475|308
1203|476|314
1204|476|315
1205|477|313
1206|478|306
1207|478|307
1208|478|308
1209|478|309
1210|478|310
1211|478|311
1212|478|312
1213|478|313
1214|478|314
1215|478|315
1216|479|316
1217|480|317
1218|480|316
1219|481|317
1220|482|316
1221|483|317
1222|484|316
1223|484|317
1224|485|291
1225|486|318
1226|480|318
1227|479|318
1228|482|318
1229|487|319
1230|488|319
1231|489|320
1232|490|321
1233|491|322
1234|491|323
1235|491|324
1236|492|325
1237|492|326
1238|493|327
1239|493|322
1240|494|328
1241|495|329
1242|495|330
1243|496|325
1244|497|328
1245|498|330
1246|498|331
1247|499|325
1248|500|332
1249|501|326
1250|502|328
1251|503|333
1252|503|320
1253|504|332
1254|505|334
1255|505|325
1256|506|334
1257|506|326
1258|469|325
1259|469|322
1260|469|329
1261|469|330
1262|469|335
1263|469|331
1264|469|324
1265|507|327
1266|507|322
1267|507|335
1268|508|320
1269|508|321
1270|508|322
1271|508|323
1272|508|324
1273|508|325
1274|508|326
1275|508|327
1276|508|328
1277|508|329
1278|508|330
1279|508|331
1280|508|332
1281|508|333
1282|508|334
1283|508|335
1284|509|336
1285|510|337
1286|459|338
1287|459|337
1288|459|339
1289|459|340
1290|459|341
1291|459|342
1292|459|343
1293|459|344
1294|459|345
1295|459|346
1296|459|347
1297|511|339
1298|512|338
1299|512|337
1300|512|340
1301|513|342
1302|514|339
1303|515|347
1304|516|348
1305|516|349
1306|516|350
1307|517|344
1308|480|348
1309|460|340
1310|460|341
1311|460|346
1312|518|345
1313|519|343
1314|520|348
1315|521|341
1316|521|342
1317|521|343
1318|521|344
1319|521|345
1320|521|347
1321|522|336
1322|522|337
1323|522|338
1324|522|339
1325|522|340
1326|522|341
1327|522|342
1328|522|343
1329|522|344
1330|522|345
1331|522|346
1332|522|347
1333|522|348
1334|522|349
1335|522|350
1336|523|351
1337|524|351
1338|524|352
1339|524|353
1340|524|354
1341|525|351
1342|526|352
1343|468|351
1344|468|352
1345|468|353
1346|468|354
1347|527|355
1348|528|356
1349|528|357
1350|529|358
1351|529|359
1352|530|360
1353|531|361
1354|532|358
1355|533|359
1356|533|362
1357|534|355
1358|535|355
1359|536|361
1360|537|355
1361|537|361
1362|538|355
1363|538|356
1364|538|357
1365|538|358
1366|538|359
1367|538|360
1368|538|361
1369|538|362
1370|539|363
1371|540|363
1372|541|363
1373|542|363
1374|413|364
1375|543|365
1376|543|366
1377|544|365
1378|544|366
1379|545|364
1380|546|366
1381|547|366
1382|548|365
1383|549|364
1384|550|364
1385|551|364
1386|551|365
1387|551|366
1388|552|367
1389|553|367
1390|553|368
1391|459|367
1392|459|368
1393|459|369
1394|459|370
1395|521|369
1396|521|370
1397|554|367
1398|554|368
1399|554|369
1400|554|370
1401|555|371
1402|555|372
1403|556|373
1404|557|371
1405|558|373
1406|559|371
1407|560|372
1408|561|372
1409|562|371
1410|563|373
1411|564|373
1412|565|371
1413|565|372
1414|566|371
1415|566|372
1416|566|373
1417|567|374
1418|568|375
1419|569|375
1420|570|374
1421|570|376
1422|570|377
1423|570|378
1424|571|377
1425|572|376
1426|573|375
1427|574|374
1428|575|374
1429|575|375
1430|575|376
1431|575|377
1432|575|378
1433|576|379
1434|577|380
1435|578|381
1436|579|382
1437|579|383
1438|580|384
1439|580|385
1440|581|386
1441|582|387
1442|583|381
1443|583|388
1444|583|387
1445|583|389
1446|583|390
1447|583|391
1448|583|384
1449|583|392
1450|583|385
1451|583|393
1452|583|386
1453|583|382
1454|583|394
1455|583|395
1456|583|396
1457|583|397
1458|583|398
1459|583|383
1460|583|399
1461|583|400
1462|583|401
1463|584|379
1464|585|402
1465|586|391
1466|586|402
1467|587|403
1468|587|404
1469|588|380
1470|589|403
1471|589|404
1472|590|393
1473|591|394
1474|591|396
1475|592|380
1476|592|382
1477|593|405
1478|594|394
1479|594|396
1480|595|400
1481|596|397
1482|597|392
1483|598|403
1484|598|404
1485|599|388
1486|599|389
1487|600|397
1488|601|405
1489|602|390
1490|603|399
1491|604|391
1492|605|395
1493|605|398
1494|606|386
1495|607|379
1496|607|380
1497|607|381
1498|607|382
1499|607|383
1500|607|384
1501|607|385
1502|607|386
1503|607|387
1504|607|388
1505|607|389
1506|607|390
1507|607|391
1508|607|392
1509|607|393
1510|607|394
1511|607|395
1512|607|396
1513|607|397
1514|607|398
1515|607|399
1516|607|400
1517|607|401
1518|607|402
1519|607|403
1520|607|404
1521|607|405
1522|608|406
1523|608|407
1524|609|406
1525|609|407
1526|610|408
1527|610|409
1528|611|410
1529|612|411
1530|613|412
1531|614|413
1532|614|414
1533|615|415
1534|616|416
1535|616|417
1536|617|418
1537|618|419
1538|210|420
1539|210|421
1540|210|408
1541|210|409
1542|210|422
1543|210|423
1544|210|424
1545|210|425
1546|210|426
1547|210|427
1548|619|408
1549|619|428
1550|619|419
1551|619|414
1552|619|429
1553|619|430
1554|619|411
1555|619|431
1556|619|432
1557|619|433
1558|619|434
1559|619|435
1560|619|436
1561|619|437
1562|619|438
1563|619|439
1564|619|440
1565|619|441
1566|619|442
1567|619|443
1568|619|444
1569|619|445
1570|619|446
1571|619|447
1572|619|448
1573|619|449
1574|619|450
1575|619|451
1576|619|452
1577|619|453
1578|619|454
1579|619|455
1580|620|433
1581|620|436
1582|621|456
1583|622|457
1584|623|458
1585|623|459
1586|624|460
1587|625|461
1588|626|462
1589|626|463
1590|626|464
1591|626|418
1592|626|465
1593|626|439
1594|626|466
1595|627|423
1596|627|467
1597|627|425
1598|628|468
1599|629|469
1600|630|470
1601|630|471
1602|631|472
1603|631|473
1604|632|474
1605|632|469
1606|632|419
1607|632|414
1608|632|475
1609|633|413
1610|634|472
1611|635|476
1612|636|477
1613|637|478
1614|637|419
1615|638|437
1616|638|441
1617|639|479
1618|640|424
1619|640|426
1620|640|427
1621|641|420
1622|641|421
1623|641|408
1624|641|409
1625|641|432
1626|641|434
1627|642|428
1628|643|468
1629|643|480
1630|643|418
1631|643|481
1632|643|475
1633|644|482
1634|645|483
1635|645|466
1636|645|412
1637|645|484
1638|645|485
1639|646|413
1640|647|422
1641|648|486
1642|648|484
1643|648|485
1644|649|461
1645|649|459
1646|649|462
1647|650|467
1648|651|487
1649|652|488
1650|652|449
1651|652|454
1652|653|430
1653|653|431
1654|653|435
1655|654|411
1656|654|432
1657|655|478
1658|655|471
1659|655|489
1660|655|480
1661|655|490
1662|656|424
1663|656|465
1664|657|458
1665|657|459
1666|657|415
1667|658|456
1668|659|456
1669|660|462
1670|661|456
1671|662|467
1672|663|487
1673|663|478
1674|663|429
1675|664|456
1676|665|410
1677|666|458
1678|667|491
1679|668|486
1680|668|484
1681|669|462
1682|670|492
1683|670|493
1684|671|489
1685|480|456
1686|672|447
1687|673|420
1688|673|470
1689|673|471
1690|674|410
1691|675|474
1692|676|438
1693|676|448
1694|676|452
1695|676|477
1696|676|455
1697|677|483
1698|678|494
1699|678|479
1700|679|408
1701|679|409
1702|679|410
1703|679|411
1704|679|412
1705|679|413
1706|679|414
1707|679|415
1708|679|416
1709|679|417
1710|679|418
1711|679|419
1712|679|420
1713|679|421
1714|679|422
1715|679|423
1716|679|424
1717|679|425
1718|679|426
1719|679|427
1720|679|428
1721|679|429
1722|679|430
1723|679|431
1724|679|432
1725|679|433
1726|679|434
1727|679|435
1728|679|436
1729|679|437
1730|679|438
1731|679|439
1732|679|440
1733|679|441
1734|679|442
1735|679|443
1736|679|444
1737|679|445
1738|679|446
1739|679|447
1740|679|448
1741|679|449
1742|679|450
1743|679|451
1744|679|452
1745|679|453
1746|679|454
1747|679|455
1748|679|456
1749|679|457
1750|679|458
1751|679|459
1752|679|460
1753|679|461
1754|679|462
1755|679|463
1756|679|464
1757|679|465
1758|679|466
1759|679|467
1760|679|468
1761|679|469
1762|679|470
1763|679|471
1764|679|472
1765|679|473
1766|679|474
1767|679|475
1768|679|476
1769|679|477
1770|679|478
1771|679|479
1772|679|480
1773|679|481
1774|679|482
1775|679|483
1776|679|484
1777|679|485
1778|679|486
1779|679|487
1780|679|488
1781|679|489
1782|679|490
1783|679|491
1784|679|492
1785|679|493
1786|679|494
1787|680|495
1788|681|495
1789|682|496
1790|683|497
1791|683|498
1792|684|499
1793|685|500
1794|686|501
1795|687|502
1796|687|503
1797|687|504
1798|688|505
1799|689|506
1800|690|507
1801|691|508
1802|692|509
1803|693|509
1804|694|502
1805|694|497
1806|694|498
1807|695|506
1808|696|507
1809|696|510
1810|697|509
1811|698|511
1812|699|512
1813|699|513
1814|700|514
1815|700|515
1816|701|516
1817|701|517
1818|701|518
1819|702|506
1820|703|507
1821|703|510
1822|704|499
1823|705|506
1824|706|519
1825|707|514
1826|707|520
1827|707|515
1828|707|521
1829|707|522
1830|708|515
1831|709|504
1832|710|512
1833|711|521
1834|711|522
1835|712|511
1836|713|503
1837|714|521
1838|714|522
1839|715|507
1840|715|510
1841|716|523
1842|716|524
1843|717|525
1844|717|526
1845|717|510
1846|717|505
1847|718|500
1848|719|502
1849|719|497
1850|719|498
1851|720|501
1852|721|502
1853|722|512
1854|723|514
1855|723|520
1856|723|515
1857|724|501
1858|724|508
1859|724|527
1860|725|496
1861|726|517
1862|726|528
1863|726|496
1864|727|507
1865|727|510
1866|728|505
1867|729|508
1868|729|527
1869|730|516
1870|731|499
1871|732|501
1872|733|529
1873|733|523
1874|733|524
1875|733|530
1876|733|531
1877|734|518
1878|735|514
1879|736|508
1880|736|527
1881|737|512
1882|737|502
1883|737|497
1884|737|498
1885|738|521
1886|738|522
1887|739|497
1888|739|498
1889|740|496
1890|741|519
1891|742|522
1892|743|506
1893|744|520
1894|745|521
1895|745|522
1896|746|526
1897|747|497
1898|747|498
1899|748|516
1900|748|526
1901|749|496
1902|750|518
1903|750|532
1904|750|529
1905|750|523
1906|750|524
1907|750|533
1908|750|534
1909|750|535
1910|750|536
1911|750|530
1912|750|531
1913|751|521
1914|752|526
1915|753|514
1916|753|515
1917|754|500
1918|754|516
1919|754|526
1920|755|511
1921|756|517
1922|757|500
1923|757|518
1924|758|518
1925|758|532
1926|758|529
1927|758|533
1928|758|534
1929|758|535
1930|758|536
1931|758|530
1932|758|531
1933|759|517
1934|759|499
1935|760|509
1936|761|517
1937|761|499
1938|762|505
1939|763|519
1940|764|512
1941|765|501
1942|766|517
1943|766|499
1944|767|525
1945|768|512
1946|769|512
1947|770|528
1948|771|528
1949|772|532
1950|772|529
1951|772|523
1952|772|524
1953|772|533
1954|772|534
1955|772|535
1956|772|536
1957|772|530
1958|772|531
1959|773|504
1960|774|528
1961|775|502
1962|775|497
1963|775|498
1964|776|517
1965|777|512
1966|778|505
1967|779|502
1968|780|502
1969|780|497
1970|780|498
1971|781|507
1972|781|510
1973|782|525
1974|783|532
1975|783|529
1976|783|523
1977|783|524
1978|783|533
1979|783|535
1980|783|536
1981|783|530
1982|783|531
1983|784|504
1984|785|510
1985|786|508
1986|786|527
1987|787|504
1988|788|520
1989|788|515
1990|789|507
1991|789|518
1992|789|504
1993|790|518
1994|791|511
1995|792|509
1996|793|527
1997|794|517
1998|794|509
1999|795|529
2000|795|530
2001|795|531
2002|795|509
2003|796|499
2004|797|517
2005|798|526
2006|799|496
2007|799|497
2008|799|498
2009|799|499
2010|799|500
2011|799|501
2012|799|502
2013|799|503
2014|799|504
2015|799|505
2016|799|506
2017|799|507
2018|799|508
2019|799|509
2020|799|510
2021|799|511
2022|799|512
2023|799|513
2024|799|514
2025|799|515
2026|799|516
2027|799|517
2028|799|518
2029|799|519
2030|799|520
2031|799|521
2032|799|522
2033|799|523
2034|799|524
2035|799|525
2036|799|526
2037|799|527
2038|799|528
2039|799|529
2040|799|530
2041|799|531
2042|799|532
2043|799|533
2044|799|534
2045|799|535
2046|799|536
2047|800|537
2048|801|538
2049|802|538
2050|803|537
2051|804|538
2052|506|538
2053|805|537
2054|805|538
2055|806|539
2056|807|540
2057|807|541
2058|807|542
2059|808|543
2060|809|544
2061|810|539
2062|811|539
2063|812|543
2064|813|544
2065|814|540
2066|814|541
2067|814|542
2068|815|540
2069|815|541
2070|815|542
2071|816|539
2072|816|540
2073|816|541
2074|816|542
2075|816|543
2076|816|544
2077|817|545
2078|817|546
2079|818|545
2080|819|547
2081|820|548
2082|821|549
2083|822|549
2084|823|550
2085|824|549
2086|825|551
2087|826|549
2088|827|552
2089|828|553
2090|828|554
2091|433|552
2092|829|549
2093|830|555
2094|831|556
2095|832|557
2096|833|558
2097|834|559
2098|834|555
2099|835|551
2100|836|560
2101|837|557
2102|838|551
2103|839|561
2104|839|562
2105|840|561
2106|841|548
2107|842|547
2108|843|546
2109|844|547
2110|845|553
2111|846|549
2112|847|556
2113|848|563
2114|849|549
2115|850|549
2116|851|564
2117|851|565
2118|852|549
2119|853|545
2120|854|548
2121|855|549
2122|856|549
2123|857|549
2124|858|562
2125|859|549
2126|860|549
2127|861|553
2128|861|557
2129|861|552
2130|861|554
2131|861|564
2132|861|545
2133|861|546
2134|861|561
2135|861|548
2136|861|562
2137|862|557
2138|863|559
2139|863|555
2140|864|554
2141|865|549
2142|866|545
